id,eye,diameter,confidence,timestamp
1,left,30.178070068359375,0.8540655374526978,2023-05-24T13:18:32.445591
0,right,31.207101821899414,0.8575112223625183,2023-05-24T13:18:32.451689
1,left,30.27897834777832,0.8725910782814026,2023-05-24T13:18:32.453660
0,right,31.16534996032715,0.9580941796302795,2023-05-24T13:18:32.459758
0,right,31.003610610961914,0.9021551012992859,2023-05-24T13:18:32.467827
1,left,30.230091094970703,0.9562426805496216,2023-05-24T13:18:32.461729
0,right,30.94485092163086,0.9478465914726257,2023-05-24T13:18:32.475896
1,left,30.295541763305664,0.9076401591300964,2023-05-24T13:18:32.469798
0,right,31.024703979492188,0.9192732572555542,2023-05-24T13:18:32.483965
1,left,30.153928756713867,0.8875705599784851,2023-05-24T13:18:32.477867
0,right,30.935400009155273,0.9076380133628845,2023-05-24T13:18:32.492034
1,left,30.18260383605957,0.8467857837677002,2023-05-24T13:18:32.485936
0,right,30.90114974975586,0.8560709357261658,2023-05-24T13:18:32.500103
1,left,30.168777465820312,0.941969633102417,2023-05-24T13:18:32.494005
1,left,30.246849060058594,0.8241320252418518,2023-05-24T13:18:32.502073
0,right,30.921234130859375,0.9730967879295349,2023-05-24T13:18:32.508172
1,left,29.92584228515625,0.8435949087142944,2023-05-24T13:18:32.510142
0,right,30.921958923339844,0.909879207611084,2023-05-24T13:18:32.516241
1,left,29.946659088134766,0.8945534825325012,2023-05-24T13:18:32.518211
0,right,31.024206161499023,1.0,2023-05-24T13:18:32.524310
0,right,31.127864837646484,0.9753810167312622,2023-05-24T13:18:32.532379
1,left,29.96615219116211,0.8272149562835693,2023-05-24T13:18:32.526280
0,right,30.91143035888672,0.9457160830497742,2023-05-24T13:18:32.540447
1,left,29.830265045166016,0.8385154008865356,2023-05-24T13:18:32.534349
0,right,30.835002899169922,0.8704562783241272,2023-05-24T13:18:32.548516
1,left,29.942005157470703,0.846358060836792,2023-05-24T13:18:32.542418
1,left,29.835058212280273,0.8578975200653076,2023-05-24T13:18:32.550487
0,right,30.927871704101562,0.9346871972084045,2023-05-24T13:18:32.556585
1,left,29.76828384399414,0.8194450736045837,2023-05-24T13:18:32.558556
0,right,30.996807098388672,0.8736651539802551,2023-05-24T13:18:32.564654
1,left,29.80830192565918,0.9374799132347107,2023-05-24T13:18:32.566625
0,right,30.950864791870117,0.9226992726325989,2023-05-24T13:18:32.572723
1,left,29.749666213989258,0.8269572854042053,2023-05-24T13:18:32.574694
0,right,30.8267765045166,0.8868281245231628,2023-05-24T13:18:32.580792
1,left,29.75284767150879,0.7875113487243652,2023-05-24T13:18:32.582763
0,right,30.794279098510742,0.9006585478782654,2023-05-24T13:18:32.588861
0,right,30.837488174438477,0.9333842992782593,2023-05-24T13:18:32.596930
1,left,29.720422744750977,0.7308529615402222,2023-05-24T13:18:32.590831
0,right,30.7304630279541,0.8645326495170593,2023-05-24T13:18:32.604999
1,left,29.59029197692871,0.7747964859008789,2023-05-24T13:18:32.598900
0,right,30.77834129333496,0.8671574592590332,2023-05-24T13:18:32.613068
1,left,29.8144474029541,0.9372655153274536,2023-05-24T13:18:32.606969
1,left,29.625959396362305,0.8978809714317322,2023-05-24T13:18:32.615038
0,right,30.629844665527344,0.8620986938476562,2023-05-24T13:18:32.621137
0,right,30.885295867919922,0.9189520478248596,2023-05-24T13:18:32.629206
1,left,29.682296752929688,0.8534435033798218,2023-05-24T13:18:32.623107
1,left,29.692794799804688,0.8766644597053528,2023-05-24T13:18:32.631176
0,right,30.82443618774414,0.8397182822227478,2023-05-24T13:18:32.637275
0,right,30.870386123657227,0.8451151251792908,2023-05-24T13:18:32.645344
1,left,29.66083335876465,0.8400049209594727,2023-05-24T13:18:32.639245
0,right,30.386157989501953,0.9861314296722412,2023-05-24T13:18:32.653413
1,left,29.483760833740234,0.8429602384567261,2023-05-24T13:18:32.647314
0,right,30.596534729003906,0.9054062366485596,2023-05-24T13:18:32.661482
1,left,29.427949905395508,0.7962900400161743,2023-05-24T13:18:32.655383
0,right,30.400070190429688,0.8977360725402832,2023-05-24T13:18:32.669551
1,left,29.45846176147461,0.7416372895240784,2023-05-24T13:18:32.663452
0,right,30.450284957885742,0.927064836025238,2023-05-24T13:18:32.677620
1,left,29.42012596130371,0.7096099257469177,2023-05-24T13:18:32.671521
0,right,30.354310989379883,0.89219731092453,2023-05-24T13:18:32.685689
1,left,29.42328643798828,0.8076099753379822,2023-05-24T13:18:32.679590
0,right,30.456432342529297,0.7898505330085754,2023-05-24T13:18:32.693758
1,left,29.319751739501953,0.8878386616706848,2023-05-24T13:18:32.687658
0,right,30.354883193969727,0.8582171201705933,2023-05-24T13:18:32.701826
1,left,29.333051681518555,0.7297241687774658,2023-05-24T13:18:32.695727
0,right,30.261470794677734,0.8102591037750244,2023-05-24T13:18:32.709895
1,left,29.23955535888672,0.8181638717651367,2023-05-24T13:18:32.703796
0,right,30.299400329589844,0.9919877052307129,2023-05-24T13:18:32.717964
1,left,29.29042625427246,0.7019820809364319,2023-05-24T13:18:32.711865
0,right,30.217180252075195,0.8100932240486145,2023-05-24T13:18:32.726033
1,left,29.366546630859375,0.8678728938102722,2023-05-24T13:18:32.719934
0,right,30.297298431396484,0.8582049012184143,2023-05-24T13:18:32.734102
1,left,29.364065170288086,0.8795814514160156,2023-05-24T13:18:32.728003
1,left,29.273469924926758,0.7226452231407166,2023-05-24T13:18:32.736072
0,right,30.009845733642578,0.872636079788208,2023-05-24T13:18:32.742171
1,left,29.316974639892578,0.8123576641082764,2023-05-24T13:18:32.744141
0,right,30.151636123657227,0.8124655485153198,2023-05-24T13:18:32.750240
0,right,29.971349716186523,0.8400646448135376,2023-05-24T13:18:32.758309
1,left,29.31679344177246,0.7081840634346008,2023-05-24T13:18:32.752210
1,left,29.267837524414062,0.8004964590072632,2023-05-24T13:18:32.760279
0,right,29.972644805908203,0.9283766150474548,2023-05-24T13:18:32.766378
0,right,30.094070434570312,0.8767030835151672,2023-05-24T13:18:32.774447
1,left,28.993724822998047,0.738978385925293,2023-05-24T13:18:32.768348
1,left,29.213600158691406,0.8507747650146484,2023-05-24T13:18:32.776417
0,right,29.972644805908203,0.9095267057418823,2023-05-24T13:18:32.782516
0,right,29.964248657226562,0.7969672083854675,2023-05-24T13:18:32.790585
1,left,29.276020050048828,0.8308640122413635,2023-05-24T13:18:32.784485
0,right,30.084930419921875,0.8305338621139526,2023-05-24T13:18:32.798654
1,left,29.12398910522461,0.7989906072616577,2023-05-24T13:18:32.792554
1,left,29.242847442626953,0.8728148341178894,2023-05-24T13:18:32.800623
0,right,30.137451171875,1.0,2023-05-24T13:18:32.806723
1,left,29.032773971557617,0.8196988105773926,2023-05-24T13:18:32.808692
0,right,29.999717712402344,0.9532228112220764,2023-05-24T13:18:32.814792
1,left,29.049219131469727,0.8566278219223022,2023-05-24T13:18:32.816761
0,right,29.870744705200195,0.8880918025970459,2023-05-24T13:18:32.822861
1,left,29.126358032226562,0.8202317357063293,2023-05-24T13:18:32.824830
0,right,30.029369354248047,0.9762463569641113,2023-05-24T13:18:32.830930
1,left,28.950807571411133,0.878389835357666,2023-05-24T13:18:32.832899
0,right,29.924264907836914,0.9008277058601379,2023-05-24T13:18:32.838999
1,left,28.922393798828125,0.8092026114463806,2023-05-24T13:18:32.840968
0,right,29.815059661865234,0.9648705124855042,2023-05-24T13:18:32.847068
1,left,29.091196060180664,0.8211177587509155,2023-05-24T13:18:32.849037
0,right,29.934370040893555,0.9142692685127258,2023-05-24T13:18:32.855136
1,left,28.930383682250977,0.8087238073348999,2023-05-24T13:18:32.857106
0,right,29.72550392150879,0.94190514087677,2023-05-24T13:18:32.863205
1,left,28.780221939086914,0.9204174280166626,2023-05-24T13:18:32.865175
0,right,29.84473419189453,0.935736358165741,2023-05-24T13:18:32.871274
1,left,28.867116928100586,0.7748344540596008,2023-05-24T13:18:32.873243
0,right,29.85666847229004,0.9591324925422668,2023-05-24T13:18:32.879343
1,left,28.849889755249023,0.6892503499984741,2023-05-24T13:18:32.881312
0,right,29.647632598876953,0.882550835609436,2023-05-24T13:18:32.887412
1,left,28.88209342956543,0.7435347437858582,2023-05-24T13:18:32.889381
0,right,29.691316604614258,0.9240646958351135,2023-05-24T13:18:32.895481
1,left,28.78203010559082,0.8704047203063965,2023-05-24T13:18:32.897450
0,right,29.79705047607422,1.0,2023-05-24T13:18:32.903550
0,right,29.63898468017578,0.772399365901947,2023-05-24T13:18:32.911619
1,left,28.786457061767578,0.7565459609031677,2023-05-24T13:18:32.905519
1,left,28.974632263183594,0.8368840217590332,2023-05-24T13:18:32.913588
0,right,29.6582088470459,0.7352443337440491,2023-05-24T13:18:32.919688
1,left,28.603729248046875,0.7519036531448364,2023-05-24T13:18:32.921657
0,right,29.615354537963867,0.8643354773521423,2023-05-24T13:18:32.927757
1,left,28.75916290283203,0.7880667448043823,2023-05-24T13:18:32.929726
0,right,29.650251388549805,0.9312540888786316,2023-05-24T13:18:32.935826
1,left,28.75102996826172,0.8771753907203674,2023-05-24T13:18:32.937795
0,right,29.788442611694336,0.9748167395591736,2023-05-24T13:18:32.943895
1,left,28.625244140625,0.8887901306152344,2023-05-24T13:18:32.945864
0,right,29.57744789123535,0.8660187125205994,2023-05-24T13:18:32.951964
1,left,28.776718139648438,0.9921051263809204,2023-05-24T13:18:32.953933
0,right,29.880990982055664,0.7232333421707153,2023-05-24T13:18:32.960033
1,left,28.578256607055664,0.8619573712348938,2023-05-24T13:18:32.962002
0,right,29.942630767822266,0.9466927647590637,2023-05-24T13:18:32.968102
1,left,28.667741775512695,0.9003528952598572,2023-05-24T13:18:32.970070
0,right,29.956336975097656,0.9815561771392822,2023-05-24T13:18:32.976171
0,right,29.80900764465332,0.8451709151268005,2023-05-24T13:18:32.984240
1,left,28.936445236206055,0.9363925457000732,2023-05-24T13:18:32.978139
1,left,28.651206970214844,0.8441933393478394,2023-05-24T13:18:32.986208
0,right,29.702478408813477,0.7554353475570679,2023-05-24T13:18:32.992309
0,right,29.720577239990234,0.8361707925796509,2023-05-24T13:18:33.000378
1,left,28.840593338012695,0.8793033361434937,2023-05-24T13:18:32.994277
1,left,28.579179763793945,0.8295232653617859,2023-05-24T13:18:33.002346
0,right,29.98080062866211,0.7982138395309448,2023-05-24T13:18:33.008447
1,left,28.546037673950195,0.9227628111839294,2023-05-24T13:18:33.010415
0,right,30.01738929748535,0.897462010383606,2023-05-24T13:18:33.016515
1,left,28.648279190063477,1.0,2023-05-24T13:18:33.018484
0,right,29.98080062866211,0.8675923347473145,2023-05-24T13:18:33.024584
1,left,28.453205108642578,0.817184567451477,2023-05-24T13:18:33.026553
0,right,29.9433536529541,0.9402278661727905,2023-05-24T13:18:33.032653
1,left,28.46160125732422,0.809082567691803,2023-05-24T13:18:33.034622
0,right,30.043542861938477,0.9049577116966248,2023-05-24T13:18:33.040722
1,left,28.671924591064453,0.9547646641731262,2023-05-24T13:18:33.042691
0,right,29.6701717376709,0.9733549952507019,2023-05-24T13:18:33.048791
1,left,28.816181182861328,0.941777229309082,2023-05-24T13:18:33.058829
0,right,29.970666885375977,0.8944827318191528,2023-05-24T13:18:33.064929
1,left,28.525720596313477,0.9437717199325562,2023-05-24T13:18:33.066897
0,right,29.902658462524414,0.8885385394096375,2023-05-24T13:18:33.072998
1,left,28.597169876098633,0.9321234226226807,2023-05-24T13:18:33.074966
0,right,29.744747161865234,0.8186147809028625,2023-05-24T13:18:33.081067
1,left,28.592193603515625,0.8659646511077881,2023-05-24T13:18:33.083035
1,left,28.67696189880371,0.829245924949646,2023-05-24T13:18:33.091104
0,right,29.986604690551758,0.9462661147117615,2023-05-24T13:18:33.089136
1,left,28.446969985961914,0.7996005415916443,2023-05-24T13:18:33.099173
1,left,28.549898147583008,0.8160520195960999,2023-05-24T13:18:33.107242
0,right,29.74026870727539,0.8352770805358887,2023-05-24T13:18:33.105274
0,right,29.89179801940918,0.8565490245819092,2023-05-24T13:18:33.113343
1,left,28.442455291748047,0.8868165016174316,2023-05-24T13:18:33.115311
0,right,29.937498092651367,0.8494580984115601,2023-05-24T13:18:33.121412
1,left,28.3687801361084,0.9173378348350525,2023-05-24T13:18:33.123380
0,right,29.880990982055664,0.8501697778701782,2023-05-24T13:18:33.129481
0,right,29.956302642822266,0.8094191551208496,2023-05-24T13:18:33.137550
1,left,28.430152893066406,0.8837895393371582,2023-05-24T13:18:33.131449
1,left,28.467878341674805,0.7530549764633179,2023-05-24T13:18:33.139518
0,right,29.894533157348633,0.8118647933006287,2023-05-24T13:18:33.145619
1,left,28.6680965423584,0.9108641147613525,2023-05-24T13:18:33.147587
0,right,29.98368263244629,0.8848676085472107,2023-05-24T13:18:33.153688
0,right,30.038726806640625,0.862779438495636,2023-05-24T13:18:33.161756
1,left,28.49578857421875,0.8906833529472351,2023-05-24T13:18:33.155655
1,left,28.39166259765625,0.9021443128585815,2023-05-24T13:18:33.163724
0,right,29.973724365234375,0.9055532813072205,2023-05-24T13:18:33.169825
0,right,29.983856201171875,0.8500840663909912,2023-05-24T13:18:33.177894
1,left,28.504899978637695,0.9033608436584473,2023-05-24T13:18:33.171793
0,right,29.983856201171875,0.815390408039093,2023-05-24T13:18:33.185963
1,left,28.493572235107422,0.8880891799926758,2023-05-24T13:18:33.179862
1,left,28.6700496673584,0.8166629672050476,2023-05-24T13:18:33.187931
0,right,30.045120239257812,0.8455732464790344,2023-05-24T13:18:33.194032
1,left,28.586353302001953,0.8745852708816528,2023-05-24T13:18:33.196000
0,right,29.88547706604004,0.9016684889793396,2023-05-24T13:18:33.202101
0,right,29.889835357666016,0.8613688349723816,2023-05-24T13:18:33.210170
1,left,28.649456024169922,0.9023321270942688,2023-05-24T13:18:33.204069
1,left,28.57790184020996,0.7450460195541382,2023-05-24T13:18:33.212138
0,right,29.885032653808594,0.9094545841217041,2023-05-24T13:18:33.218239
0,right,29.86747169494629,0.9185059666633606,2023-05-24T13:18:33.226308
1,left,28.406494140625,0.932616651058197,2023-05-24T13:18:33.220207
0,right,30.007843017578125,0.8458684086799622,2023-05-24T13:18:33.234377
1,left,28.34675407409668,0.859139621257782,2023-05-24T13:18:33.228276
1,left,28.390525817871094,0.8401876091957092,2023-05-24T13:18:33.236345
0,right,29.970338821411133,0.9282544255256653,2023-05-24T13:18:33.242446
0,right,29.9318904876709,0.7924782633781433,2023-05-24T13:18:33.250515
1,left,28.52208709716797,0.8869720697402954,2023-05-24T13:18:33.244414
1,left,28.688508987426758,0.8833675384521484,2023-05-24T13:18:33.252482
0,right,29.92020034790039,0.8205162286758423,2023-05-24T13:18:33.258584
1,left,28.57478904724121,0.8065958619117737,2023-05-24T13:18:33.260551
0,right,30.037500381469727,0.8777475953102112,2023-05-24T13:18:33.266653
0,right,29.885282516479492,0.8598994016647339,2023-05-24T13:18:33.274722
1,left,28.666091918945312,0.9426008462905884,2023-05-24T13:18:33.268620
1,left,28.62852668762207,0.8862244486808777,2023-05-24T13:18:33.276689
0,right,29.855052947998047,0.9267046451568604,2023-05-24T13:18:33.282791
1,left,28.60695457458496,0.9244745373725891,2023-05-24T13:18:33.284758
0,right,30.1556453704834,0.8443285822868347,2023-05-24T13:18:33.290860
1,left,28.687978744506836,0.8920764923095703,2023-05-24T13:18:33.292827
0,right,29.930803298950195,0.8554040193557739,2023-05-24T13:18:33.298929
1,left,28.606586456298828,0.922582745552063,2023-05-24T13:18:33.300896
0,right,29.772233963012695,0.7650953531265259,2023-05-24T13:18:33.306998
1,left,28.702993392944336,0.8348274827003479,2023-05-24T13:18:33.308965
0,right,29.976455688476562,0.9457368850708008,2023-05-24T13:18:33.315067
1,left,28.790904998779297,0.8782321810722351,2023-05-24T13:18:33.317034
0,right,30.040842056274414,0.9133281111717224,2023-05-24T13:18:33.323135
1,left,28.78803253173828,0.8640921115875244,2023-05-24T13:18:33.325103
0,right,29.859243392944336,0.8532279133796692,2023-05-24T13:18:33.331204
1,left,28.72688865661621,0.9390237927436829,2023-05-24T13:18:33.333172
0,right,29.993913650512695,0.9060206413269043,2023-05-24T13:18:33.339273
1,left,28.64586067199707,0.9199994802474976,2023-05-24T13:18:33.341241
0,right,29.823802947998047,0.9713571071624756,2023-05-24T13:18:33.347342
1,left,28.783334732055664,0.9090180397033691,2023-05-24T13:18:33.349309
0,right,29.913738250732422,0.7726910710334778,2023-05-24T13:18:33.355411
1,left,28.664505004882812,0.8706385493278503,2023-05-24T13:18:33.357378
0,right,29.81725311279297,0.9504119753837585,2023-05-24T13:18:33.363480
0,right,29.6675968170166,0.9728740453720093,2023-05-24T13:18:33.371549
1,left,28.4771728515625,0.9018837809562683,2023-05-24T13:18:33.365447
1,left,28.60295295715332,0.8387414216995239,2023-05-24T13:18:33.373516
0,right,29.91547393798828,0.9229944348335266,2023-05-24T13:18:33.379618
1,left,28.42662239074707,0.8608180284500122,2023-05-24T13:18:33.381585
0,right,29.649585723876953,0.8847954869270325,2023-05-24T13:18:33.387687
1,left,28.42561149597168,0.9956624507904053,2023-05-24T13:18:33.389654
0,right,29.48008155822754,0.8855481147766113,2023-05-24T13:18:33.395756
1,left,28.318073272705078,0.9445528388023376,2023-05-24T13:18:33.397723
0,right,29.53162384033203,0.9454279541969299,2023-05-24T13:18:33.403825
0,right,29.53694725036621,0.8343926072120667,2023-05-24T13:18:33.411894
1,left,28.159162521362305,0.9824090600013733,2023-05-24T13:18:33.405792
0,right,29.35460662841797,0.8572195768356323,2023-05-24T13:18:33.419963
1,left,28.1247615814209,0.9435590505599976,2023-05-24T13:18:33.413861
0,right,29.176694869995117,0.8999785780906677,2023-05-24T13:18:33.428032
1,left,28.1142578125,1.0,2023-05-24T13:18:33.421930
0,right,29.310976028442383,0.9632137417793274,2023-05-24T13:18:33.436101
1,left,28.12734603881836,1.0,2023-05-24T13:18:33.429999
0,right,29.35332489013672,0.8685367703437805,2023-05-24T13:18:33.444170
1,left,28.081851959228516,1.0,2023-05-24T13:18:33.438067
0,right,29.360734939575195,0.888401985168457,2023-05-24T13:18:33.452239
1,left,27.987680435180664,0.918302059173584,2023-05-24T13:18:33.446136
1,left,28.06516456604004,0.9583587646484375,2023-05-24T13:18:33.454205
0,right,29.35823631286621,0.8700278997421265,2023-05-24T13:18:33.460308
